"","SERNO","EST_WT","FEMALE","NEMPSIZE","DISABGRP","ETHNIC","EO","GROSSWT","STRATA","SAMPFRAC"
"430",430,0.384390401084471,51.7241379310345,"50-99","none",0,1,44.9655166698599,5,0.0293788467561389
"431",431,0.290305676317893,50.2304147465438,"200-499","under 3%",0.460829493087558,1,33.9596012049181,52,0.0395070592012929
"432",432,1.67319266412612,10.7142857142857,"25-49","3%+",0,0,195.728021351181,37,0.00711468056360617
"433",433,0.263844310853094,82.6923076923077,"50-99","none",0,1,30.8641831961495,29,0.070312360811053
"434",434,1.51947713128357,82.6086956521739,"10-24","3%+",8.69565217391304,1,177.746567248925,61,0.00677928528601078
"435",435,0.069993120718108,2.10526315789474,"50-99","none",0,1,8.18770923401384,58,0.204786685201212
"436",436,0.153402920208538,10.1010101010101,"100-199","under 3%",10.1010101010101,1,17.944885060557,8,0.0667155112406435
"437",437,0.718280708023249,35.2272727272727,"50-99","under 3%",5.68181818181818,1,84.0235943955339,28,0.0152474354483935
"438",438,0.157822585542034,13.3744855967078,"200-499","under 3%",8.43621399176955,0,18.4618920791189,52,0.0395070592012929
"439",439,0.290305676317893,20.1793721973094,"200-499","3%+",4.03587443946188,0,33.9596012049181,52,0.0395070592012929
"440",440,0.718280708023249,44,"50-99","none",0,1,84.0235943955339,51,0.014184648041484
"441",441,1.30650184242575,2.4390243902439,"25-49","none",2.4390243902439,1,152.832979723361,45,0.00887901532258706
"442",442,0.419296780461778,70.9677419354839,"50-99","3%+",8.06451612903226,1,49.0488220264623,17,0.0318460922494122
"443",443,0.290305676317893,13.3333333333333,"200-499","under 3%",0,1,33.9596012049181,52,0.0395070592012929
"444",444,1.51947713128357,94.2857142857143,"25-49","none",0,1,177.746567248925,61,0.00677928528601078
"445",445,1.51947713128357,95.6521739130435,"10-24","none",4.34782608695652,1,177.746567248925,61,0.00677928528601078
"446",446,2.14708100248896,93.75,"10-24","none",0,1,251.16289672317,68,0.135911559128669
"447",447,0.290305676317893,31.5533980582524,"200-499","3%+",16.504854368932,1,33.9596012049181,52,0.0395070592012929
"448",448,0.718280708023249,82.5396825396825,"50-99","3%+",4.76190476190476,1,84.0235943955339,25,0.0162259740400225
"449",449,0.165401651118795,60,"200-499","under 3%",16.8253968253968,1,19.3484818549622,22,0.0678528773597605
"450",450,0.153402920208538,6.75,"200-499","under 3%",10,1,17.944885060557,8,0.0667155112406435
"451",451,0.384390401084471,26.8571428571429,"100-199","none",1.71428571428571,0,44.9655166698599,5,0.0293788467561389
"452",452,0.09759844720615,5,"200-499","under 3%",1.73913043478261,1,11.4169463972546,60,0.102020278469018
"453",453,0.666068356108325,28.3783783783784,"200-499","none",1.8018018018018,0,77.9158576420161,49,0.0161986580425173
"454",454,0.0893511668892486,83.3229036295369,"500+",NA,10.0125156445557,1,10.4521896824032,68,0.135911559128669
"455",455,7.04578455260305,100,"10-24","none",6.25,0,824.207217085768,53,0.0016595032120847
"456",456,0.290305676317893,4.9438202247191,"200-499","under 3%",0.449438202247191,1,33.9596012049181,52,0.0395070592012929
"457",457,0.666068356108325,8.03571428571429,"100-199","under 3%",3.57142857142857,0,77.9158576420161,49,0.0161986580425173
"458",458,0.146822421210452,5,"200-499","none",4.5,1,17.1751063757625,18,0.0856239473833312
"459",459,0.398451752022452,63.3333333333333,"25-49","3%+",3.33333333333333,1,46.6103962199702,68,0.135911559128669
"460",460,0.794752899160812,92.2222222222222,"50-99","3%+",8.88888888888889,1,92.9692173238785,39,0.0163253230707967
"461",461,0.557849777795442,82.6086956521739,"50-99","under 3%",2.89855072463768,1,65.2565813609541,15,0.016978345739305
"462",462,7.17087009123453,86.6666666666667,"10-24","none",0,1,838.839569653948,55,0.00181005683028635
"463",463,0.384390401084471,0,"100-199","none",0.666666666666667,0,44.9655166698599,5,0.0293788467561389
"464",464,0.718280708023249,41.4634146341463,"25-49","none",0,1,84.0235943955339,70,0.0151327261937494
"465",465,0.405772964770805,16.40625,"100-199","none",0,1,47.4668226888697,16,0.0271659520382396
"466",466,0.141728234012155,9.979633401222,"200-499","under 3%",0.407331975560081,1,16.5791946185017,64,0.0787874970446767
"467",467,0.290305676317893,64.7058823529412,"100-199","under 3%",0,1,33.9596012049181,52,0.0395070592012929
"468",468,0.0866417530020398,73.323754789272,"500+","under 3%",3.35249042145594,1,10.1352457759812,68,0.135911559128669
"469",469,0.112705627188773,21.664904064058,"500+","under 3%",NA,1,13.1841657435928,64,0.0787874970446767
"470",470,1.15441523964318,32.5581395348837,"25-49","none",0,1,135.042075857427,14,0.00764436506295462
"471",471,0.718280708023249,92.3076923076923,"25-49","none",0,1,84.0235943955339,70,0.0151327261937494
"472",472,0.665487665857024,44.6808510638298,"25-49","3%+",0,1,77.8479292101373,47,0.0196276151888675
"473",473,1.07314842675729,88.4615384615385,"25-49","none",0,1,125.535583969967,35,0.00960117935381334
"474",474,0.14118307563468,63.4920634920635,"200-499","under 3%",0,1,16.5154226615513,4,0.075391715169125
"475",475,0.217581072033752,100,"500+",NA,NA,1,25.452366380579,19,0.0295446803152804
"476",476,0.84537817037576,4.41176470588235,"50-99","none",2.94117647058824,0,98.8912993277724,30,0.0110481515839893
"477",477,1.67319266412612,37.5,"25-49","3%+",0,0,195.728021351181,37,0.00711468056360617
"478",478,0.323353928809071,79.6610169491525,"50-99","none",0,1,37.8255451621796,56,0.0370919899201984
"479",479,1.30650184242575,53.3333333333333,"25-49","none",0,1,152.832979723361,45,0.00887901532258706
"480",480,0.0837916746240899,68.421052631579,"200-499","under 3%",0,1,9.8018471103211,38,0.148499982783503
"481",481,1.12865127007634,51.219512195122,"25-49","none",0,0,132.028238363641,42,0.00753854006431771
"482",482,0.104684864473979,30.0791556728232,"200-499","under 3%",1.05540897097625,1,12.2459067794263,60,0.102020278469018
"483",483,0.665487665857024,51.8518518518519,"100-199","under 3%",2.77777777777778,0,77.8479292101373,47,0.0196276151888675
"484",484,0.794752899160812,57.7777777777778,"25-49","under 3%",0,1,92.9692173238785,39,0.0163253230707967
"485",485,0.0893511668892486,84.990328820116,"500+","under 3%",0,1,10.4521896824032,68,0.135911559128669
"486",486,0.0275023234894545,36.875,"100-199","none",0.625,1,3.21718799906553,11,0.610282116379497
"487",487,0.718280708023249,97.9591836734694,"25-49","none",0,1,84.0235943955339,25,0.0162259740400225
"488",488,0.253789337120298,5.38922155688623,"100-199","under 3%",0,1,29.6879647273182,71,0.0505083029706798
"489",489,0.666068356108325,16.6666666666667,"100-199","none",1.11111111111111,1,77.9158576420161,49,0.0161986580425173
"490",490,0.892390757821409,17.4603174603175,"50-99","none",1.58730158730159,0,104.390774024634,65,0.0100069779653621
"491",491,0.405772964770805,6.25,"50-99","none",0,0,47.4668226888697,16,0.0271659520382396
"492",492,1.67319266412612,38.75,"50-99","none",1.25,1,195.728021351181,37,0.00711468056360617
"493",493,0.419296780461778,46.6666666666667,"100-199","under 3%",0,1,49.0488220264623,36,0.0288290343078592
"494",494,1.51947713128357,90.9090909090909,"25-49","none",9.09090909090909,0,177.746567248925,61,0.00677928528601078
"495",495,0.419296780461778,73.3333333333333,"100-199","none",0,0,49.0488220264623,36,0.0288290343078592
"496",496,0.794752899160812,20.4545454545455,"50-99","under 3%",0,0,92.9692173238785,39,0.0163253230707967
"497",497,1.51947713128357,92.3076923076923,"25-49","none",0,1,177.746567248925,61,0.00677928528601078
"498",498,0.153402920208538,63.3147113594041,"500+","under 3%",0.186219739292365,1,17.944885060557,27,0.0685301945915056
"499",499,1.51947713128357,96.551724137931,"25-49","none",3.44827586206897,1,177.746567248925,61,0.00677928528601078
"500",500,0.218401827645405,48.5436893203884,"100-199","none",0,1,25.5483773632507,71,0.0505083029706798
"501",501,0.141728234012155,38.4070796460177,"500+","3%+",0.707964601769911,1,16.5791946185017,64,0.0787874970446767
"502",502,0.50262473838937,72.8813559322034,"50-99","none",3.38983050847458,1,58.7964241275749,13,0.0206154527415511
"503",503,0.165401651118795,93.2038834951456,"200-499","under 3%",0,1,19.3484818549622,22,0.0678528773597605
"504",504,0.557849777795442,15.3846153846154,"25-49","none",0,1,65.2565813609541,15,0.016978345739305
"505",505,0.153402920208538,60.1503759398496,"200-499",NA,0.37593984962406,1,17.944885060557,32,0.0685430440418214
"506",506,0.262067735809091,73.2558139534884,"100-199","none",0,1,30.6563616310663,67,0.0337504065735111
"507",507,0.405772964770805,7.36842105263158,"50-99","under 3%",0,1,47.4668226888697,16,0.0271659520382396
"508",508,1.24817577066449,76.3157894736842,"25-49","none",0,1,146.010067536509,54,0.00700256416632904
"509",509,0.165401651118795,66.7597765363129,"200-499","under 3%",1.67597765363128,1,19.3484818549622,22,0.0678528773597605
"510",510,1.15441523964318,64.2857142857143,"10-24","none",7.14285714285714,0,135.042075857427,14,0.00764436506295462
"511",511,0.0711856096090611,59.985632183908,"500+","under 3%",1.65229885057471,1,8.32720511880568,12,0.172780353782444
"512",512,0.0866417530020398,81.6707616707617,"500+","under 3%",3.34152334152334,1,10.1352457759812,68,0.135911559128669
"513",513,0.0813686246310571,58.3136327817179,"500+","under 3%",1.6548463356974,1,9.51840170027385,41,0.153122454904394
"514",514,0.718280708023249,24.5901639344262,"50-99","none",1.63934426229508,0,84.0235943955339,40,0.0134516802663647
"515",515,0.511518536158903,28.9473684210526,"25-49","3%+",0,1,59.8368096594093,34,0.109039200763747
"516",516,0.794752899160812,78.7234042553192,"50-99","none",0,NA,92.9692173238785,39,0.0163253230707967
"517",517,0.511518536158903,14.2857142857143,"25-49","under 3%",0,1,59.8368096594093,8,0.0667155112406435
"518",518,0.153402920208538,14.9193548387097,"200-499","3%+",0.403225806451613,1,17.944885060557,8,0.0667155112406435
"519",519,1.15441523964318,41.025641025641,"25-49","none",0,0,135.042075857427,14,0.00764436506295462
"520",520,0.0812295911352926,45.0381679389313,"500+","under 3%",NA,0,9.50213773282348,12,0.172780353782444
"521",521,0.123171681100047,68.7022900763359,"100-199","none",3.81679389312977,1,14.4084718664495,6,0.14468074108807
"522",522,0.0866417530020398,78.3386581469649,"500+","under 3%",3.32268370607029,1,10.1352457759812,68,0.135911559128669
"523",523,0.230513834389719,39.8009950248756,"200-499","under 3%",NA,1,26.9652250254981,48,0.0447424704134204
"524",524,2.2539898569068,83.3333333333333,"10-24","3%+",0,0,263.668963112753,51,0.014184648041484
"525",525,1.30650184242575,91.4285714285714,"25-49","under 3%",0,1,152.832979723361,45,0.00887901532258706
"526",526,0.84537817037576,8,"25-49","none",0,1,98.8912993277724,30,0.0110481515839893
"527",527,0.384390401084471,86.6336633663366,"200-499","under 3%",1.98019801980198,1,44.9655166698599,5,0.0293788467561389
"528",528,0.419296780461778,58.6206896551724,"100-199","3%+",1.37931034482759,1,49.0488220264623,17,0.0318460922494122
"529",529,0.0346126068567274,15.0684931506849,"200-499","none",0.821917808219178,1,4.04894020821677,58,0.204786685201212
"530",530,0.718280708023249,92.3076923076923,"50-99","none",0,1,84.0235943955339,51,0.014184648041484
"531",531,0.718280708023249,96.2264150943396,"50-99","none",1.88679245283019,1,84.0235943955339,51,0.014184648041484
"532",532,4.62280196995626,0,"10-24","none",0,0,540.769692622606,69,0.00306306768365085
"533",533,7.04578455260305,0,"10-24","none",10,1,824.207217085768,53,0.0016595032120847
"534",534,0.165401651118795,76.7263427109974,"200-499","none",0,1,19.3484818549622,22,0.0678528773597605
"535",535,0.134974845120406,2.99625468164794,"200-499","none",1.49812734082397,0,15.7891914864431,46,0.0882505916647048
"536",536,0.114172678810911,26.6725352112676,"500+","under 3%",3.34507042253521,1,13.3557796392174,64,0.0787874970446767
"537",537,0.153402920208538,83.4101382488479,"200-499","none",1.61290322580645,1,17.944885060557,29,0.070312360811053
"538",538,0.718280708023249,82.8571428571429,"50-99","none",0,1,84.0235943955339,25,0.0162259740400225
"539",539,2.14708100248896,90,"10-24","none",50,1,251.16289672317,7,0.0660441576372327
"540",540,10.6948585549827,15.3846153846154,"10-24","none",0,0,1251.07140885703,24,0.00097430456720994
"541",541,0.146822421210452,71.6468590831919,"500+","under 3%",0,1,17.1751063757625,18,0.0856239473833312
"542",542,0.262067735809091,71.5909090909091,"100-199","under 3%",NA,1,30.6563616310663,67,0.0337504065735111
"543",543,1.15441523964318,89.4736842105263,"10-24","none",0,1,135.042075857427,14,0.00764436506295462
"544",544,0.165401651118795,66.566265060241,"200-499","under 3%",1.80722891566265,1,19.3484818549622,22,0.0678528773597605
"545",545,7.04578455260305,77.2727272727273,"10-24","none",0,1,824.207217085768,63,0.00193498265138828
"546",546,1.15441523964318,68,"25-49","3%+",0,1,135.042075857427,14,0.00764436506295462
"547",547,0.0837916746240899,65,"500+","under 3%",1.42857142857143,1,9.8018471103211,41,0.153122454904394
"548",548,0.153402920208538,56.4814814814815,"200-499","under 3%",0.925925925925926,0,17.944885060557,27,0.0685301945915056
"549",549,1.51947713128357,85.7142857142857,"10-24","3%+",0,1,177.746567248925,61,0.00677928528601078
"550",550,0.112705627188773,10,"500+","under 3%",0.119284294234592,1,13.1841657435928,64,0.0787874970446767
"551",551,1.07314842675729,88,"25-49","none",8,1,125.535583969967,35,0.00960117935381334
"552",552,0.153402920208538,61.6,"200-499","under 3%",0.8,1,17.944885060557,27,0.0685301945915056
"553",553,0.419296780461778,15.0375939849624,"100-199","under 3%",1.50375939849624,1,49.0488220264623,3,0.031385858661507
"554",554,0.121586574789848,0,"25-49","none",0,1,14.2230480785149,44,0.11822539218263
"555",555,0.290305676317893,31.7391304347826,"200-499","under 3%",0,1,33.9596012049181,52,0.0395070592012929
"556",556,0.955153835129009,66.6666666666667,"10-24","none",0,0,111.732721666835,26,0.0125989030547696
"557",557,0.290305676317893,31.5573770491803,"200-499","under 3%",0,0,33.9596012049181,52,0.0395070592012929
"558",558,7.04578455260305,60,"10-24","none",0,NA,824.207217085768,53,0.0016595032120847
"559",559,0.262067735809091,50,"200-499","none",0.5,0,30.6563616310663,67,0.0337504065735111
"560",560,4.62280196995626,0,"25-49","under 3%",0,0,540.769692622606,69,0.00306306768365085
"561",561,0.263844310853094,50,"50-99","under 3%",0,0,30.8641831961495,10,0.137892762595973
"562",562,1.89017711435322,41.8604651162791,"50-99","none",1.16279069767442,1,221.110595646118,66,0.00498861189357964
"563",563,0.718280708023249,97.0149253731343,"50-99","none",0,1,84.0235943955339,25,0.0162259740400225
"564",564,6.01691172848781,92.8571428571429,"10-24","none",7.14285714285714,1,703.850938694329,20,0.00176686901269449
"565",565,0.84537817037576,6.06060606060606,"25-49","3%+",0,0,98.8912993277724,30,0.0110481515839893
"566",566,0.419296780461778,50.5263157894737,"50-99","none",1.05263157894737,1,49.0488220264623,9,0.0277592553305859
"567",567,0.141728234012155,28.4,"500+","under 3%",1.33333333333333,0,16.5791946185017,64,0.0787874970446767
"568",568,0.0346126068567274,9.83606557377049,"100-199","under 3%",0.546448087431694,1,4.04894020821677,58,0.204786685201212
"569",569,0.666068356108325,76.978417266187,"100-199","under 3%",0,0,77.9158576420161,49,0.0161986580425173
"570",570,0.455087407892294,54.0540540540541,"25-49","under 3%",5.4054054054054,1,53.2355656335118,38,0.148499982783503
"571",571,0.955153835129009,55.8139534883721,"25-49","none",0,0,111.732721666835,26,0.0125989030547696
"572",572,1.15441523964318,75,"10-24","3%+",0,1,135.042075857427,14,0.00764436506295462
"573",573,0.0711856096090611,34.982332155477,"200-499","none",0.353356890459364,1,8.32720511880568,50,0.16574281745463
"574",574,0.0868747496440631,23.728813559322,"100-199","none",0,1,10.1625014367921,44,0.11822539218263
"575",575,0.290305676317893,23.3898305084746,"200-499","under 3%",0,1,33.9596012049181,52,0.0395070592012929
"576",576,0.288936698910256,0,"25-49","under 3%",0,1,33.7994599103643,2,0.0151067072562315
"577",577,0.666068356108325,23.3766233766234,"100-199","3%+",0.649350649350649,1,77.9158576420161,49,0.0161986580425173
"578",578,0.718280708023249,68.6046511627907,"50-99","3%+",4.65116279069767,1,84.0235943955339,70,0.0151327261937494
"579",579,0.153402920208538,4.83870967741935,"200-499","none",1.61290322580645,1,17.944885060557,7,0.0660441576372327
"580",580,0.290305676317893,13.265306122449,"200-499","3%+",1.27551020408163,1,33.9596012049181,52,0.0395070592012929
"581",581,1.89017711435322,6.66666666666667,"25-49","none",0,1,221.110595646118,66,0.00498861189357964
"582",582,0.892390757821409,0,"25-49","none",5.4054054054054,0,104.390774024634,65,0.0100069779653621
"583",583,0.794752899160812,26.4705882352941,"25-49","none",NA,1,92.9692173238785,39,0.0163253230707967
"584",584,0.0169768381578869,16.7763157894737,"200-499",NA,NA,1,1.98592966170927,11,0.610282116379497
"585",585,0.153402920208538,23.2919254658385,"200-499","under 3%",4.96894409937888,1,17.944885060557,32,0.0685430440418214
"586",586,0.153402920208538,18.2186234817814,"200-499","none",3.64372469635628,1,17.944885060557,32,0.0685430440418214
"587",587,4.62280196995626,20,"25-49","none",0,0,540.769692622606,69,0.00306306768365085
"588",588,0.794752899160812,76.7441860465116,"25-49","none",2.32558139534884,1,92.9692173238785,39,0.0163253230707967
"589",589,1.67319266412612,50,"25-49","none",3.57142857142857,0,195.728021351181,37,0.00711468056360617
"590",590,0.50262473838937,33.3333333333333,"50-99","none",9.67741935483871,1,58.7964241275749,13,0.0206154527415511
"591",591,0.262067735809091,61.2903225806452,"100-199","none",4.03225806451613,0,30.6563616310663,67,0.0337504065735111
"592",592,0.665487665857024,55.8823529411765,"25-49","none",8.82352941176471,1,77.8479292101373,47,0.0196276151888675
"593",593,1.51947713128357,96.4285714285714,"25-49","none",14.2857142857143,1,177.746567248925,61,0.00677928528601078
"594",594,0.405772964770805,0,"25-49","none",0,0,47.4668226888697,16,0.0271659520382396
"595",595,0.0699125622596829,68.361581920904,"500+","none",1.50659133709981,1,8.17828560456057,6,0.14468074108807
"596",596,0.419296780461778,44.9101796407186,"100-199","under 3%",10.1796407185629,1,49.0488220264623,36,0.0288290343078592
"597",597,1.15441523964318,51.1627906976744,"25-49","none",2.32558139534884,1,135.042075857427,14,0.00764436506295462
"598",598,2.25587484161758,50,"10-24","none",5.55555555555556,0,263.889466307411,40,0.0134516802663647
"599",599,0.666068356108325,28.099173553719,"100-199","under 3%",1.65289256198347,1,77.9158576420161,49,0.0161986580425173
"600",600,0.134343790979465,16.6666666666667,"50-99","under 3%",1.04166666666667,1,15.7153715486558,23,0.248883905761701
"601",601,0.892390757821409,55.5555555555556,"25-49","under 3%",2.77777777777778,1,104.390774024634,65,0.0100069779653621
"602",602,4.74032608814087,31.578947368421,"10-24","none",0,0,554.51751952055,1,0.00299709786995824
"603",603,0.955153835129009,45.1612903225806,"25-49","3%+",0,1,111.732721666835,26,0.0125989030547696
"604",604,0.0800221261859989,15.0037792894936,"500+",NA,1.66288737717309,1,9.36088996713382,34,0.109039200763747
"605",605,0.665487665857024,73.8095238095238,"50-99","under 3%",15.4761904761905,0,77.8479292101373,47,0.0196276151888675
"606",606,0.419296780461778,73.0434782608696,"100-199","3%+",1.73913043478261,1,49.0488220264623,17,0.0318460922494122
"607",607,0.263844310853094,6.66666666666667,"50-99","none",0,1,30.8641831961495,34,0.109039200763747
"608",608,1.24817577066449,86.3636363636364,"10-24","none",4.54545454545455,1,146.010067536509,54,0.00700256416632904
"609",609,0.146822421210452,21.7060810810811,"500+","under 3%",3.29391891891892,1,17.1751063757625,18,0.0856239473833312
"610",610,0.206668290541931,65.0125628140703,"500+","under 3%",6.65829145728643,1,24.1758026144167,19,0.0295446803152804
"611",611,2.14708100248896,59.0909090909091,"10-24","none",4.54545454545455,1,251.16289672317,10,0.137892762595973
"612",612,0.455087407892294,84.7826086956522,"25-49","none",0,1,53.2355656335118,32,0.0685430440418214
"613",613,1.89017711435322,5.55555555555556,"25-49","none",5.55555555555556,0,221.110595646118,66,0.00498861189357964
"614",614,0.0275023234894545,38.2857142857143,"100-199",NA,NA,1,3.21718799906553,11,0.610282116379497
"615",615,0.230422741627026,48.207171314741,"200-499","none",0,1,26.9545691060791,17,0.0318460922494122
"616",616,0.802523993741806,75.6756756756757,"50-99","3%+",4.05405405405405,1,93.8782704166168,59,0.0020107635442453
"617",617,0.153402920208538,31.8918918918919,"100-199","under 3%",1.62162162162162,1,17.944885060557,7,0.0660441576372327
"618",618,0.153402920208538,13.302752293578,"200-499","none",1.37614678899083,0,17.944885060557,8,0.0667155112406435
"619",619,0.0837916746240899,5.00481231953802,"500+","none",NA,0,9.8018471103211,34,0.109039200763747
"620",620,0.153402920208538,84.8866498740554,"200-499","under 3%",1.25944584382872,1,17.944885060557,8,0.0667155112406435
"621",621,1.24817577066449,100,"10-24","none",0,1,146.010067536509,54,0.00700256416632904
"622",622,0.165401651118795,71.7073170731707,"200-499","none",2.19512195121951,1,19.3484818549622,22,0.0678528773597605
"623",623,7.04578455260305,11.7647058823529,"10-24","none",0,0,824.207217085768,63,0.00193498265138828
"624",624,1.30650184242575,19.2307692307692,"25-49","none",7.69230769230769,1,152.832979723361,45,0.00887901532258706
"625",625,0.666068356108325,11.6883116883117,"100-199","under 3%",26.6233766233766,0,77.9158576420161,49,0.0161986580425173
"626",626,0.290305676317893,5.95238095238095,"100-199","3%+",0,0,33.9596012049181,52,0.0395070592012929
"627",627,1.30650184242575,89.6551724137931,"25-49","none",0,1,152.832979723361,45,0.00887901532258706
"628",628,0.218401827645405,4.16666666666667,"50-99","none",0,1,25.5483773632507,71,0.0505083029706798
"629",629,1.26093489429208,60.9756097560976,"25-49","none",0,0,147.5026141364,21,0.00836911812572894
"630",630,0.666068356108325,36.7816091954023,"100-199","3%+",13.2183908045977,0,77.9158576420161,49,0.0161986580425173
"631",631,0.419296780461778,10.2803738317757,"100-199","none",2.80373831775701,1,49.0488220264623,3,0.031385858661507
"632",632,1.67319266412612,56.6666666666667,"25-49","none",0,1,195.728021351181,37,0.00711468056360617
"633",633,0.419296780461778,65.1428571428571,"100-199","under 3%",1.14285714285714,1,49.0488220264623,9,0.0277592553305859
"634",634,0.338978578102391,1.48514851485149,"200-499","none",0,1,39.6532974324687,26,0.0125989030547696
"635",635,0.665487665857024,60.3960396039604,"100-199","none",3.96039603960396,0,77.8479292101373,47,0.0196276151888675
"636",636,7.04578455260305,100,"10-24","none",4.54545454545455,1,824.207217085768,53,0.0016595032120847
"637",637,0.0837916746240899,36.71875,"500+","3%+",1.71875,1,9.8018471103211,34,0.109039200763747
"638",638,0.419296780461778,40.1408450704225,"100-199","under 3%",0.704225352112676,1,49.0488220264623,17,0.0318460922494122
"639",639,1.89017711435322,23.0769230769231,"25-49","none",5.12820512820513,1,221.110595646118,66,0.00498861189357964
"640",640,0.153402920208538,26.3803680981595,"100-199","none",0,1,17.944885060557,7,0.0660441576372327
"641",641,7.04578455260305,78.5714285714286,"10-24","none",0,0,824.207217085768,53,0.0016595032120847
"642",642,6.01691172848781,84,"25-49","none",0,1,703.850938694329,20,0.00176686901269449
"643",643,0.674428327188991,4.44444444444444,"25-49","none",0,0,78.8937967839059,49,0.0161986580425173
"644",644,7.04578455260305,92.5925925925926,"25-49","3%+",3.7037037037037,0,824.207217085768,53,0.0016595032120847
"645",645,1.07314842675729,89.6551724137931,"25-49","none",0,1,125.535583969967,35,0.00960117935381334
"646",646,0.290305676317893,60.1351351351351,"200-499","under 3%",0,1,33.9596012049181,52,0.0395070592012929
"647",647,1.8159055243298,0,"10-24","none",0,1,212.422396331377,2,0.0151067072562315
"648",648,0.0837916746240899,66.7180277349769,"500+","3%+",1.2326656394453,1,9.8018471103211,38,0.148499982783503
"649",649,1.51947713128357,64.2857142857143,"10-24","none",0,0,177.746567248925,61,0.00677928528601078
"650",650,0.165401651118795,63.3333333333333,"200-499","under 3%",1.33333333333333,1,19.3484818549622,22,0.0678528773597605
"651",651,7.04578455260305,91.6666666666667,"10-24","none",16.6666666666667,1,824.207217085768,53,0.0016595032120847
"652",652,7.04578455260305,90,"10-24","3%+",0,1,824.207217085768,53,0.0016595032120847
"653",653,0.718280708023249,73.7704918032787,"50-99","none",0,1,84.0235943955339,28,0.0152474354483935
"654",654,0.165401651118795,93.3701657458564,"100-199","under 3%",2.20994475138122,1,19.3484818549622,22,0.0678528773597605
"655",655,0.165401651118795,73.1404958677686,"200-499","under 3%",1.65289256198347,1,19.3484818549622,22,0.0678528773597605
"656",656,0.0209852878630773,10.0217864923747,"500+","under 3%",1.63398692810458,1,2.45483318149157,11,0.610282116379497
"657",657,0.218401827645405,6.42857142857143,"100-199","none",0,1,25.5483773632507,71,0.0505083029706798
"658",658,0.511518536158903,45.9459459459459,"25-49","none",0,1,59.8368096594093,8,0.0667155112406435
"659",659,0.320889421482642,63.265306122449,"100-199","under 3%",1.36054421768707,1,37.5372501242263,51,0.014184648041484
"660",660,5.30629580622797,78.5714285714286,"10-24","none",0,0,620.723961516714,59,0.0020107635442453
"661",661,0.557849777795442,17.2413793103448,"50-99","none",3.44827586206897,1,65.2565813609541,15,0.016978345739305
"662",662,0.290305676317893,18.3673469387755,"200-499","under 3%",1.78571428571429,1,33.9596012049181,52,0.0395070592012929
"663",663,0.0866417530020398,75.0224215246637,"500+",NA,NA,1,10.1352457759812,68,0.135911559128669
"664",664,0.419296780461778,63.28125,"100-199","under 3%",1.5625,1,49.0488220264623,9,0.0277592553305859
"665",665,0.666068356108325,61.9718309859155,"100-199","under 3%",0.704225352112676,1,77.9158576420161,49,0.0161986580425173
"666",666,1.24817577066449,86.6666666666667,"25-49","none",0,0,146.010067536509,54,0.00700256416632904
"667",667,0.0699125622596829,65.0148662041625,"500+",NA,NA,1,8.17828560456057,6,0.14468074108807
"668",668,0.307921568243166,56.6929133858268,"100-199","none",1.5748031496063,0,36.020286590884,19,0.0295446803152804
"669",669,0.476374493812164,23.4756097560976,"200-499","under 3%",0.609756097560976,1,55.7257027807511,28,0.0152474354483935
"670",670,0.153402920208538,33.3333333333333,"200-499","under 3%",1.58730158730159,1,17.944885060557,7,0.0660441576372327
"671",671,0.84537817037576,2.63157894736842,"25-49","none",0,0,98.8912993277724,30,0.0110481515839893
"672",672,0.165401651118795,71.5542521994135,"200-499","none",0.586510263929619,1,19.3484818549622,22,0.0678528773597605
"673",673,0.307921568243166,86.5591397849462,"100-199","none",0,1,36.020286590884,19,0.0295446803152804
"674",674,7.41406581764235,12.5,"10-24","none",0,0,867.288306820583,57,0.0015277416308171
"675",675,7.17087009123453,100,"25-49","none",2.85714285714286,1,838.839569653948,55,0.00181005683028635
"676",676,0.419296780461778,1.31578947368421,"100-199","under 3%",0.657894736842105,1,49.0488220264623,3,0.031385858661507
"677",677,1.24817577066449,71.4285714285714,"25-49","none",0,1,146.010067536509,54,0.00700256416632904
"678",678,0.153402920208538,66.5853658536585,"200-499","under 3%",1.21951219512195,1,17.944885060557,27,0.0685301945915056
"679",679,1.15441523964318,82.8571428571429,"25-49","under 3%",0,1,135.042075857427,14,0.00764436506295462
"680",680,1.12865127007634,4.65116279069767,"25-49","none",4.65116279069767,0,132.028238363641,42,0.00753854006431771
"681",681,1.15441523964318,81.25,"25-49","none",0,0,135.042075857427,14,0.00764436506295462
"682",682,0.262067735809091,56.6666666666667,"200-499","under 3%",2,1,30.6563616310663,67,0.0337504065735111
"683",683,1.51947713128357,92.1052631578947,"25-49","none",2.63157894736842,1,177.746567248925,61,0.00677928528601078
"684",684,0.290305676317893,6.68896321070234,"200-499","under 3%",0.334448160535117,1,33.9596012049181,52,0.0395070592012929
"685",685,1.07314842675729,76.9230769230769,"25-49","none",0,0,125.535583969967,35,0.00960117935381334
"686",686,5.30629580622797,75,"10-24","3%+",0,1,620.723961516714,59,0.0020107635442453
"687",687,0.718280708023249,92.4242424242424,"50-99","none",1.51515151515152,0,84.0235943955339,25,0.0162259740400225
"688",688,0.153402920208538,4.59770114942529,"200-499","under 3%",0,1,17.944885060557,8,0.0667155112406435
